Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Call_Drop_Rate_Pct,Latency_ms,Network_Downtime_Min,Complaint_Flag,Customer_Satisfaction
AIR102601,2025-06-15,Gujarat,Gujarat City 1,5G,98.7,178.39,0.54,23.6,98,0,4.14
AIR102602,2025-07-15,Karnataka,Karnataka City 2,5G,99.11,129.76,0.88,16.3,42,0,4.16
AIR102603,2025-08-15,Tamil Nadu,Tamil Nadu City 2,5G,99.36,190.64,0.97,12.1,94,0,3.85
AIR102604,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.87,67.64,1.43,37,55,0,3.33
AIR102605,2025-10-15,Kerala,Kerala City 2,5G,99.09,160.36,0.05,14.7,104,0,3.82
AIR102606,2025-11-15,Kerala,Kerala City 1,4G,98.81,32.05,1.43,53.1,44,0,3.87
AIR102607,2025-12-15,Karnataka,Karnataka City 2,5G,100,128.85,0.76,21.3,84,0,3.59
AIR102608,2025-02-15,Gujarat,Gujarat City 1,4G,99.58,40.14,1.33,31.8,85,0,3.92
AIR102609,2025-03-15,Rajasthan,Rajasthan City 2,4G,98.41,38.26,0.77,35.1,89,0,3.56
AIR102610,2025-04-15,Karnataka,Karnataka City 2,4G,96.63,38.76,0.75,23.4,56,0,2.8
AIR102611,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.65,39.31,1.34,33.9,63,0,3.86
AIR102612,2025-06-15,Karnataka,Karnataka City 3,4G,97.55,37.29,1.23,48.1,101,0,2.49
AIR102613,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.01,50.29,0.57,33.9,85,0,4.11
AIR102614,2025-08-15,Telangana,Telangana City 2,5G,99.35,205.33,0.76,27.8,74,1,3.67
AIR102615,2025-09-15,Gujarat,Gujarat City 1,4G,98.52,42.94,1.16,36.9,112,0,3.72
AIR102616,2025-10-15,West Bengal,West Bengal City 2,4G,99.05,37.52,0.92,26.7,66,0,4.45
AIR102617,2025-11-15,West Bengal,West Bengal City 3,4G,98.36,46.89,0.96,32.3,66,0,3.4
AIR102618,2025-12-15,Gujarat,Gujarat City 2,4G,99.26,44.06,1.08,25.5,106,1,3.28
AIR102619,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.87,24.94,0.69,37.4,131,0,4.6
AIR102620,2025-03-15,Maharashtra,Maharashtra City 3,5G,98.68,149.97,1.08,12.3,12,0,3.39
AIR102621,2025-04-15,Maharashtra,Maharashtra City 1,4G,97.17,42.2,0.92,45.9,95,0,3.58
AIR102622,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,97.16,57.42,1.31,50.5,125,1,3.58
AIR102623,2025-06-15,Telangana,Telangana City 3,4G,98.6,31.23,1.02,41.7,68,0,3.33
AIR102624,2025-07-15,Kerala,Kerala City 3,4G,97.23,46.26,1.36,39.2,71,0,3.57
AIR102625,2025-08-15,Delhi,Delhi City 2,4G,98.91,55.03,1.22,37,74,0,3.68
AIR102626,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.99,130.82,0.67,19.8,94,0,3.46
AIR102627,2025-10-15,Delhi,Delhi City 2,4G,99.01,41.83,0.38,33.5,34,0,3.61
AIR102628,2025-11-15,Delhi,Delhi City 3,4G,98.77,28.44,0.98,28.4,64,0,3.88
AIR102629,2025-12-15,Gujarat,Gujarat City 1,4G,99.1,47.22,1.05,27.1,24,0,4.01
AIR102630,2025-02-15,West Bengal,West Bengal City 1,4G,99.06,35.1,0.96,40.1,30,0,3.95
AIR102631,2025-03-15,West Bengal,West Bengal City 3,5G,99.42,176.11,0.92,24.6,135,0,3.37
AIR102632,2025-04-15,Kerala,Kerala City 2,4G,98.14,33.35,1.3,28.6,44,0,3.66
AIR102633,2025-05-15,Gujarat,Gujarat City 2,4G,99.1,59.95,0.89,29.8,72,1,4.12
AIR102634,2025-06-15,Delhi,Delhi City 2,5G,99.02,99.63,0.58,17.7,63,1,3.83
AIR102635,2025-07-15,Rajasthan,Rajasthan City 3,4G,97.99,46.03,1.43,28.1,99,0,3.23
AIR102636,2025-08-15,West Bengal,West Bengal City 3,5G,98.9,125.55,0.79,15.5,81,0,3.38
AIR102637,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.03,56.76,0.92,27.7,62,0,3.78
AIR102638,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.93,46.55,1.25,40.8,5,0,3.06
AIR102639,2025-11-15,Tamil Nadu,Tamil Nadu City 3,5G,98.72,188.32,0.98,20.4,70,0,3.16
AIR102640,2025-12-15,Karnataka,Karnataka City 1,5G,98.89,150.13,0.64,15.6,92,0,4.39
AIR102641,2025-02-15,Rajasthan,Rajasthan City 2,4G,98.67,44.94,1.07,47.8,57,0,3.29
AIR102642,2025-03-15,West Bengal,West Bengal City 2,5G,99.16,154.5,0.79,23.1,83,0,3.36
AIR102643,2025-04-15,Maharashtra,Maharashtra City 3,4G,98.35,38.39,0.72,13.9,26,1,3.91
AIR102644,2025-05-15,West Bengal,West Bengal City 2,4G,97.18,54.2,1.09,46.1,53,0,3.28
AIR102645,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,98.3,46.28,0.84,38.1,104,0,3.07
AIR102646,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,99.29,35.04,1.19,39.7,44,0,3.37
AIR102647,2025-08-15,Delhi,Delhi City 3,5G,99.88,170.17,0.66,17.1,43,0,4.25
AIR102648,2025-09-15,Maharashtra,Maharashtra City 2,4G,97.72,45.01,1.46,43.7,61,1,3.6
AIR102649,2025-10-15,Gujarat,Gujarat City 2,4G,98.69,41.44,0.88,36.9,88,0,3.43
AIR102650,2025-11-15,Telangana,Telangana City 1,5G,98.63,169.55,0.45,26,38,1,3.73
AIR102651,2025-12-15,Delhi,Delhi City 1,4G,99.56,59.81,1.3,48.9,116,1,4
AIR102652,2025-02-15,Telangana,Telangana City 1,4G,98.95,51.14,0.88,41.5,20,0,3.76
AIR102653,2025-03-15,Rajasthan,Rajasthan City 1,4G,98.48,51.52,1.4,34.8,114,0,3.67
AIR102654,2025-04-15,Karnataka,Karnataka City 1,4G,98.76,38.08,1.18,34.9,46,0,3.37
AIR102655,2025-05-15,Maharashtra,Maharashtra City 1,5G,98.23,123.8,0.62,21.5,83,0,4.13
AIR102656,2025-06-15,Kerala,Kerala City 3,4G,98.45,54.23,0.8,35.7,5,0,3.83
AIR102657,2025-07-15,Maharashtra,Maharashtra City 3,4G,99.85,42.2,1.1,46,125,0,3.23
AIR102658,2025-08-15,West Bengal,West Bengal City 1,5G,99.77,164.04,0.73,23.4,84,0,4.15
AIR102659,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.91,41.92,1.77,43,80,0,2.96
AIR102660,2025-10-15,West Bengal,West Bengal City 1,4G,99.23,44.37,1.57,28.5,79,0,3.14
AIR102661,2025-11-15,West Bengal,West Bengal City 3,5G,98.67,131.77,0.61,19,58,1,3.85
AIR102662,2025-12-15,Rajasthan,Rajasthan City 2,4G,97.49,27.96,1.43,37.8,129,0,3.29
AIR102663,2025-02-15,Delhi,Delhi City 3,4G,99.44,39.72,0.9,41.9,73,1,3.91
AIR102664,2025-03-15,Kerala,Kerala City 3,4G,97.85,74.11,0.4,42.6,123,0,3.92
AIR102665,2025-04-15,Kerala,Kerala City 3,4G,98.16,26.52,1.21,47.6,63,0,3
AIR102666,2025-05-15,West Bengal,West Bengal City 2,4G,98.02,57.23,0.79,31.3,55,0,3.73
AIR102667,2025-06-15,Telangana,Telangana City 1,4G,99.74,37.17,0.59,51.8,35,0,3.87
AIR102668,2025-07-15,Rajasthan,Rajasthan City 3,5G,99.72,131.68,0.71,23.7,74,0,3.83
AIR102669,2025-08-15,West Bengal,West Bengal City 3,4G,98.68,39.79,0.99,53.4,164,1,3.62
AIR102670,2025-09-15,Karnataka,Karnataka City 2,4G,97.2,26.44,0.32,35.9,109,0,3.71
AIR102671,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.09,153.97,0.73,13.3,64,1,4.01
AIR102672,2025-11-15,Delhi,Delhi City 3,4G,97.77,58.65,1.26,45.8,93,0,2.75
AIR102673,2025-12-15,Gujarat,Gujarat City 2,5G,98.43,139.82,0.32,18.3,92,0,4.36
AIR102674,2025-02-15,Karnataka,Karnataka City 1,4G,98.01,33.03,1.5,39.4,113,0,3.36
AIR102675,2025-03-15,Telangana,Telangana City 1,4G,98.28,42.43,0.88,37,116,0,3.66
AIR102676,2025-04-15,Maharashtra,Maharashtra City 3,5G,99.12,87.25,0.73,23,94,0,4.52
AIR102677,2025-05-15,Maharashtra,Maharashtra City 3,4G,99.06,53.86,1,25,167,0,3.91
AIR102678,2025-06-15,Karnataka,Karnataka City 3,5G,99.5,119.14,0.95,24.9,52,0,3.79
AIR102679,2025-07-15,West Bengal,West Bengal City 3,4G,97.87,40.33,1.32,48.8,26,1,3.21
AIR102680,2025-08-15,Gujarat,Gujarat City 2,4G,97.4,45.21,0.97,30.1,130,1,3.71
AIR102681,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,99.02,30.03,0.96,50.1,74,1,3.05
AIR102682,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,98.06,38.94,1.52,54.2,70,0,3.49
AIR102683,2025-11-15,Telangana,Telangana City 1,5G,99.73,144.24,0.96,24.6,33,0,3.97
AIR102684,2025-12-15,West Bengal,West Bengal City 3,5G,99.77,168.21,0.32,10.6,60,0,4.43
AIR102685,2025-02-15,Kerala,Kerala City 1,5G,98.42,146.19,1.04,19,19,0,3.5
AIR102686,2025-03-15,Kerala,Kerala City 1,4G,97.25,70,0.71,36.6,100,0,3.43
AIR102687,2025-04-15,Delhi,Delhi City 1,4G,97.62,31.48,1.18,26,69,0,3.16
AIR102688,2025-05-15,Gujarat,Gujarat City 2,4G,98.2,42.6,1.18,34.8,137,1,3.29
AIR102689,2025-06-15,Gujarat,Gujarat City 1,4G,98.73,43.76,1.21,47.8,139,0,3.8
AIR102690,2025-07-15,Maharashtra,Maharashtra City 1,5G,98.69,204.4,1.11,25.5,73,0,3.64
AIR102691,2025-08-15,Rajasthan,Rajasthan City 2,4G,97.6,41.06,1.09,49.9,130,0,3.58
AIR102692,2025-09-15,Telangana,Telangana City 1,4G,97.67,46.24,1.08,28.4,34,1,3.8
AIR102693,2025-10-15,Tamil Nadu,Tamil Nadu City 1,5G,99.4,146.13,0.93,17.7,88,0,3.71
AIR102694,2025-11-15,Telangana,Telangana City 3,5G,98.8,91.98,0.22,14.7,100,0,3.82
AIR102695,2025-12-15,Kerala,Kerala City 1,4G,99.03,57.5,1.38,42.9,28,0,3.91
AIR102696,2025-02-15,Kerala,Kerala City 1,4G,98.27,39.24,1.15,47,74,1,3.94
AIR102697,2025-03-15,Karnataka,Karnataka City 1,4G,99.53,38.26,0.47,42.2,89,0,3.75
AIR102698,2025-04-15,Delhi,Delhi City 1,4G,99.29,52.51,1.58,33.2,53,0,3.37
AIR102699,2025-05-15,Gujarat,Gujarat City 1,4G,98.76,60.94,1.13,30.8,51,0,3.74
AIR102700,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.92,25.54,1.04,47.9,85,0,3.07
AIR102701,2025-07-15,Telangana,Telangana City 1,5G,99.46,187.58,0.62,18.3,98,1,3.74
AIR102702,2025-08-15,Kerala,Kerala City 1,4G,98.12,44.91,0.78,37.7,51,0,3.88
AIR102703,2025-09-15,Rajasthan,Rajasthan City 2,4G,97.59,21.53,0.86,46,155,0,3.38
AIR102704,2025-10-15,Maharashtra,Maharashtra City 2,4G,98.15,38.59,1.04,33.6,71,0,3.27
AIR102705,2025-11-15,Tamil Nadu,Tamil Nadu City 1,5G,99.19,108.02,0.33,20.7,36,1,4.49
AIR102706,2025-12-15,Delhi,Delhi City 1,4G,97.9,33.51,0.93,37.4,57,0,3.58
AIR102707,2025-02-15,Rajasthan,Rajasthan City 1,5G,98.81,215.29,0.59,16.3,139,1,3.52
AIR102708,2025-03-15,Delhi,Delhi City 3,5G,98.28,119.48,0.44,17.4,97,0,3.76
AIR102709,2025-04-15,Karnataka,Karnataka City 3,5G,99.96,89.14,0.23,22.5,111,0,4.08
AIR102710,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.53,133.47,0.59,20,69,0,4.81
AIR102711,2025-06-15,Kerala,Kerala City 2,4G,99.01,50.86,0.98,54.4,57,1,3.02
AIR102712,2025-07-15,Maharashtra,Maharashtra City 1,4G,98.18,16.08,0.7,35.5,81,0,3.92
AIR102713,2025-08-15,Rajasthan,Rajasthan City 2,4G,96.87,51.03,0.83,48.5,58,1,3.25
AIR102714,2025-09-15,Delhi,Delhi City 2,4G,97.96,61.31,0.66,33.9,156,0,3.51
AIR102715,2025-10-15,Gujarat,Gujarat City 2,4G,97.77,59.96,0.7,29.7,53,1,3.35
AIR102716,2025-11-15,Karnataka,Karnataka City 1,5G,99.86,97.49,0.45,29.6,83,0,4.62
AIR102717,2025-12-15,Gujarat,Gujarat City 1,4G,98.32,58.24,0.85,34.2,101,1,3.54
AIR102718,2025-02-15,Maharashtra,Maharashtra City 2,5G,98.16,204.02,0.45,25.3,9,1,3.79
AIR102719,2025-03-15,Rajasthan,Rajasthan City 3,4G,97.08,56.44,0.67,34.4,84,1,3.86
AIR102720,2025-04-15,Karnataka,Karnataka City 3,4G,96.69,32.68,1.25,13.9,109,0,2.96
AIR102721,2025-05-15,Rajasthan,Rajasthan City 3,5G,99.73,172.3,0.7,24.6,59,0,4.33
AIR102722,2025-06-15,Kerala,Kerala City 2,4G,97.36,63.61,1.46,49.8,38,1,3.16
AIR102723,2025-07-15,West Bengal,West Bengal City 1,5G,98.62,184.19,0.67,19.3,78,0,3.32
AIR102724,2025-08-15,Karnataka,Karnataka City 2,5G,98.31,170.8,0.65,13.6,55,1,3.67
AIR102725,2025-09-15,Gujarat,Gujarat City 3,4G,97.2,50.68,1.29,28.7,92,1,2.6
AIR102726,2025-10-15,Maharashtra,Maharashtra City 1,4G,98.43,42.55,1.21,43.3,40,0,3.12
AIR102727,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.75,59.97,0.07,42.7,80,0,3.52
AIR102728,2025-12-15,Kerala,Kerala City 2,5G,99.51,53.24,0.93,20.2,61,1,4.42
AIR102729,2025-02-15,West Bengal,West Bengal City 3,4G,97.29,35.84,1.55,25.1,123,0,3.13
AIR102730,2025-03-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.04,49.79,1.29,30.6,113,0,3.57
AIR102731,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,99.7,188.59,0.56,14.9,68,0,4.53
AIR102732,2025-05-15,Kerala,Kerala City 3,4G,99.72,24.03,1.1,36.7,52,1,3.74
AIR102733,2025-06-15,Maharashtra,Maharashtra City 3,5G,99.13,172.47,0.76,14.5,21,0,3.84
AIR102734,2025-07-15,Delhi,Delhi City 1,5G,99.09,193.15,0.96,17.1,107,1,4.11
AIR102735,2025-08-15,Karnataka,Karnataka City 3,5G,99.03,98.65,0.61,24.6,23,1,3.83
AIR102736,2025-09-15,Rajasthan,Rajasthan City 2,5G,99.2,164.96,0.49,12.5,85,0,4.15
AIR102737,2025-10-15,Maharashtra,Maharashtra City 2,4G,98.04,48.33,1.02,19.7,37,0,4.14
AIR102738,2025-11-15,Karnataka,Karnataka City 3,5G,99.79,171.16,0.94,17.2,93,0,4.01
AIR102739,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.7,42.32,1.39,41.7,102,0,3.94
AIR102740,2025-02-15,Rajasthan,Rajasthan City 2,4G,97.99,46.44,0.9,17.5,43,0,3.46
AIR102741,2025-03-15,Telangana,Telangana City 1,4G,97.95,65.36,1,40.2,76,0,3.52
AIR102742,2025-04-15,Gujarat,Gujarat City 2,5G,99.12,172,0.63,20.1,37,0,3.54
AIR102743,2025-05-15,Tamil Nadu,Tamil Nadu City 2,5G,99.49,212.01,0.86,11.2,100,1,3.78
AIR102744,2025-06-15,Kerala,Kerala City 3,5G,99.88,171.11,0.7,23.6,102,0,3.8
AIR102745,2025-07-15,Maharashtra,Maharashtra City 3,4G,99.21,35.08,0.64,28.6,126,0,4.3
AIR102746,2025-08-15,Tamil Nadu,Tamil Nadu City 1,5G,99.1,184.06,0.82,20.5,78,0,3.89
AIR102747,2025-09-15,Delhi,Delhi City 3,5G,100,184.51,0.72,24.6,92,1,3.99
AIR102748,2025-10-15,Karnataka,Karnataka City 2,4G,99.4,51.37,1.3,43.3,71,0,2.84
AIR102749,2025-11-15,Karnataka,Karnataka City 2,4G,97.2,64.69,1.28,47.6,90,1,2.94
AIR102750,2025-12-15,Maharashtra,Maharashtra City 1,4G,97.71,33.18,0.93,47.4,74,0,3.52
AIR102751,2025-02-15,West Bengal,West Bengal City 1,4G,97.62,34.92,1.59,49.6,37,0,2.59
AIR102752,2025-03-15,West Bengal,West Bengal City 2,4G,97.76,57.65,0.95,33.1,36,0,3.76
AIR102753,2025-04-15,Telangana,Telangana City 3,4G,98.33,32.79,0.97,19.7,55,0,3.56
AIR102754,2025-05-15,Gujarat,Gujarat City 3,4G,99.13,45.62,0.45,34.2,43,0,3.68
AIR102755,2025-06-15,Rajasthan,Rajasthan City 1,4G,96.58,64.49,0.41,35.4,123,0,3.71
AIR102756,2025-07-15,Delhi,Delhi City 1,4G,98.04,55.5,0.88,46.9,54,1,3.27
AIR102757,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,99.03,47,1.32,37.6,79,0,3.87
AIR102758,2025-09-15,West Bengal,West Bengal City 2,5G,98.93,207.43,0.46,21.4,99,1,3.83
AIR102759,2025-10-15,Telangana,Telangana City 1,4G,98.44,21.44,0.77,24.3,81,0,4.12
AIR102760,2025-11-15,Telangana,Telangana City 2,4G,99.05,64.38,1.62,33.3,86,0,3.11
AIR102761,2025-12-15,Maharashtra,Maharashtra City 1,4G,96.97,23.63,1.37,29.3,31,0,3.14
AIR102762,2025-02-15,Delhi,Delhi City 1,4G,98.33,38.77,0.98,34.7,40,1,3.26
AIR102763,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.75,145.61,0.22,20.8,40,0,4.17
AIR102764,2025-04-15,Rajasthan,Rajasthan City 1,4G,98.56,45.82,1.38,54.7,109,1,3.18
AIR102765,2025-05-15,Gujarat,Gujarat City 2,4G,97.72,37.93,1.06,34.3,5,1,3.57
AIR102766,2025-06-15,Kerala,Kerala City 3,5G,99.1,129.44,0.64,23.2,80,1,3.87
AIR102767,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.43,35.34,0.73,51.5,42,1,3.27
AIR102768,2025-08-15,Rajasthan,Rajasthan City 2,4G,97.74,81.9,1.3,32.6,34,1,3.31
AIR102769,2025-09-15,Kerala,Kerala City 2,4G,98.68,42.4,1.39,35.2,35,0,3.34
AIR102770,2025-10-15,Kerala,Kerala City 2,4G,97.56,47.2,1.68,47.8,98,0,2.75
AIR102771,2025-11-15,Delhi,Delhi City 1,5G,98.86,125.55,0.58,12.9,88,0,4.26
AIR102772,2025-12-15,Delhi,Delhi City 3,4G,99.03,46.2,1.48,37.9,69,0,4.33
AIR102773,2025-02-15,Tamil Nadu,Tamil Nadu City 1,5G,99.91,196.82,0.74,13.3,51,0,4.19
AIR102774,2025-03-15,Telangana,Telangana City 1,5G,99.4,225.69,0.34,27.1,76,0,3.86
AIR102775,2025-04-15,Rajasthan,Rajasthan City 1,4G,97.13,43.51,1.09,52.1,45,1,3.76
AIR102776,2025-05-15,Maharashtra,Maharashtra City 1,4G,98.69,36.93,1.38,40,108,1,3.51
AIR102777,2025-06-15,Karnataka,Karnataka City 3,4G,98,31.79,0.33,30.1,89,0,4.12
AIR102778,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.1,43.81,0.84,32.3,53,0,3.16
AIR102779,2025-08-15,Tamil Nadu,Tamil Nadu City 1,4G,99.07,69.25,0.6,47.5,94,0,3.62
AIR102780,2025-09-15,Gujarat,Gujarat City 2,4G,98.49,42.28,0.93,37.7,59,0,3.6
AIR102781,2025-10-15,Telangana,Telangana City 3,4G,97.2,26.49,0.96,31.5,49,0,3.49
AIR102782,2025-11-15,Karnataka,Karnataka City 1,5G,100,193.42,0.74,21.1,121,1,4.03
AIR102783,2025-12-15,West Bengal,West Bengal City 2,4G,98.58,62.88,0.36,42,60,0,4.28
AIR102784,2025-02-15,Gujarat,Gujarat City 2,5G,99.16,213.05,0.92,19.9,109,0,3.75
AIR102785,2025-03-15,Delhi,Delhi City 1,5G,98.94,213.28,0.49,14.1,16,1,4.15
AIR102786,2025-04-15,Kerala,Kerala City 3,4G,98.03,27.79,1.48,29.6,12,0,3.22
AIR102787,2025-05-15,West Bengal,West Bengal City 2,4G,97.92,68.49,0.5,33.9,42,0,3.48
AIR102788,2025-06-15,Maharashtra,Maharashtra City 3,4G,99.8,34.81,1.71,40.8,33,1,4.12
AIR102789,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.92,28.36,0.44,34.7,115,1,3.28
AIR102790,2025-08-15,Delhi,Delhi City 2,4G,98.04,45.66,1.19,38.6,55,1,3.47
AIR102791,2025-09-15,Tamil Nadu,Tamil Nadu City 1,4G,98.23,41.62,1.1,48.8,94,0,3.59
AIR102792,2025-10-15,Rajasthan,Rajasthan City 2,4G,97.36,54.77,1.35,34.5,85,0,2.99
AIR102793,2025-11-15,West Bengal,West Bengal City 2,5G,99.18,111.76,0.75,19.8,135,0,3.85
AIR102794,2025-12-15,West Bengal,West Bengal City 3,4G,97.73,39.2,1.24,29.5,29,0,4.17
AIR102795,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.9,26.38,0.96,41.6,40,0,3.32
AIR102796,2025-03-15,Gujarat,Gujarat City 3,4G,99.09,47.46,0.84,38.9,107,0,3.7
AIR102797,2025-04-15,Telangana,Telangana City 2,4G,97.18,48.65,1.03,40.3,109,0,3.18
AIR102798,2025-05-15,Gujarat,Gujarat City 1,4G,98.05,75.16,0.93,35.7,95,0,3.55
AIR102799,2025-06-15,Rajasthan,Rajasthan City 1,5G,98.79,159.81,1.08,25.5,114,1,3.35
AIR102800,2025-07-15,Maharashtra,Maharashtra City 1,4G,98.4,61.85,1.35,51.4,86,0,3.54
AIR102801,2025-08-15,Maharashtra,Maharashtra City 1,4G,99.28,64.79,0.97,18.8,116,1,3.71
AIR102802,2025-09-15,Maharashtra,Maharashtra City 1,4G,98.77,28.11,1.7,47,23,0,3.79
AIR102803,2025-10-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.38,37.15,0.7,32.6,61,0,3.34
AIR102804,2025-11-15,Maharashtra,Maharashtra City 2,4G,99.01,47.22,1.26,34.2,55,1,3.4
AIR102805,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.92,39.7,1.09,27.6,63,1,3.74
AIR102806,2025-02-15,Delhi,Delhi City 3,4G,97.86,47.8,1.63,43.2,96,0,3.15
AIR102807,2025-03-15,Telangana,Telangana City 1,4G,96.83,49.47,1.01,40.7,63,0,3.06
AIR102808,2025-04-15,Rajasthan,Rajasthan City 1,4G,99.13,47.62,0.86,48.1,108,0,3.1
AIR102809,2025-05-15,Telangana,Telangana City 2,4G,97.26,45.85,1.6,47.8,75,0,2.5
AIR102810,2025-06-15,Rajasthan,Rajasthan City 1,4G,97.27,48.88,1.25,53.4,122,0,3.25
AIR102811,2025-07-15,Maharashtra,Maharashtra City 3,5G,99.5,174.8,0.71,23.5,58,0,3.93
AIR102812,2025-08-15,Delhi,Delhi City 1,4G,97.73,54.28,1.14,40.8,76,0,3.96
AIR102813,2025-09-15,West Bengal,West Bengal City 1,5G,99.13,149.76,0.79,18.8,58,0,4.23
AIR102814,2025-10-15,Gujarat,Gujarat City 3,4G,98.13,56.94,1.1,28.1,97,0,3.78
AIR102815,2025-11-15,Kerala,Kerala City 2,4G,97.97,44.17,1.15,42.4,96,0,2.65
AIR102816,2025-12-15,Delhi,Delhi City 2,4G,98.59,24.59,0.91,27.6,104,1,4.18
AIR102817,2025-02-15,West Bengal,West Bengal City 1,4G,98.21,55.68,0.78,49.1,104,0,2.81
AIR102818,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.46,59.65,0.56,35,67,1,3.69
AIR102819,2025-04-15,Rajasthan,Rajasthan City 2,4G,98.08,32.28,1.16,47.3,53,0,3.44
AIR102820,2025-05-15,Tamil Nadu,Tamil Nadu City 2,5G,98.94,203.15,0.94,20.3,42,0,4.29
AIR102821,2025-06-15,West Bengal,West Bengal City 2,5G,99.06,91.16,0.95,21,89,1,3.71
AIR102822,2025-07-15,Delhi,Delhi City 1,4G,98.1,14.97,1.04,37,72,0,3.61
AIR102823,2025-08-15,Rajasthan,Rajasthan City 3,4G,97.52,45.09,0.83,42.9,31,1,3.11
AIR102824,2025-09-15,Kerala,Kerala City 1,5G,99.04,168.43,0.3,18.9,138,0,3.69
AIR102825,2025-10-15,Maharashtra,Maharashtra City 2,5G,99.49,141.33,0.38,15.7,72,0,4.09
AIR102826,2025-11-15,Rajasthan,Rajasthan City 3,4G,99.67,39.87,1.1,35.4,101,0,3.62
AIR102827,2025-12-15,Rajasthan,Rajasthan City 1,5G,99.87,166.34,0.81,21.8,28,0,4.72
AIR102828,2025-02-15,Delhi,Delhi City 2,4G,97.81,42.2,0.94,21,168,1,4.27
AIR102829,2025-03-15,Delhi,Delhi City 2,4G,97.02,44.63,1.01,46.1,79,0,3.64
AIR102830,2025-04-15,West Bengal,West Bengal City 1,4G,98.77,62.49,0.37,37.2,72,0,3.54
AIR102831,2025-05-15,Karnataka,Karnataka City 2,5G,99.07,130.73,1,19.4,106,0,3.69
AIR102832,2025-06-15,Rajasthan,Rajasthan City 2,5G,100,156.34,0.79,18,104,0,4.22
AIR102833,2025-07-15,Gujarat,Gujarat City 3,5G,100,136.14,0.29,21.7,59,0,3.75
AIR102834,2025-08-15,Rajasthan,Rajasthan City 2,4G,97.07,47.23,1.4,30.8,55,0,2.88
AIR102835,2025-09-15,West Bengal,West Bengal City 1,5G,97.76,112.77,0.14,13,90,0,3.86
AIR102836,2025-10-15,Telangana,Telangana City 3,4G,97.73,14.45,0.99,44.8,92,0,3.64
AIR102837,2025-11-15,Tamil Nadu,Tamil Nadu City 1,4G,98.69,39.85,1.23,34,5,0,3.61
AIR102838,2025-12-15,Maharashtra,Maharashtra City 2,4G,97.34,57.57,0.86,41.2,58,1,2.83
AIR102839,2025-02-15,Karnataka,Karnataka City 3,4G,98.14,49.75,1.15,20.3,38,1,3.02
AIR102840,2025-03-15,Kerala,Kerala City 3,4G,98.8,42.65,1.17,35.4,89,0,3.19
AIR102841,2025-04-15,Kerala,Kerala City 3,4G,97.62,50.67,0.69,50.3,72,0,3.31
AIR102842,2025-05-15,Kerala,Kerala City 3,5G,98.4,142.85,0.67,19.4,48,0,3.25
AIR102843,2025-06-15,Delhi,Delhi City 1,4G,98.9,51.35,1.06,20.8,88,1,4.14
AIR102844,2025-07-15,Kerala,Kerala City 2,4G,99.61,35.34,0.8,28.4,13,1,3.97
AIR102845,2025-08-15,Maharashtra,Maharashtra City 2,5G,99.05,95.27,0.79,21.1,73,1,3.96
AIR102846,2025-09-15,Tamil Nadu,Tamil Nadu City 3,4G,98.26,31.45,0.85,53.1,44,0,3.57
AIR102847,2025-10-15,Kerala,Kerala City 2,4G,97.71,31.74,1.11,52.5,21,1,3.12
AIR102848,2025-11-15,Rajasthan,Rajasthan City 1,5G,99.36,159.05,0.43,29.4,70,0,3.97
AIR102849,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.73,62.67,1,27.7,46,0,3.71
AIR102850,2025-02-15,Delhi,Delhi City 1,5G,98.87,188.59,0.58,22.1,77,1,3.59
