Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Call_Drop_Rate_Pct,Network_Downtime_Min
AIR101402,2025-06-15,Gujarat,Gujarat City 1,4G,97.91,67.39,15.88,48.5,1.03,60
AIR101403,2025-07-15,Kerala,Kerala City 1,4G,98.55,28.61,18.88,55.6,0.83,185
AIR101404,2025-08-15,Kerala,Kerala City 1,4G,95.88,47.78,19.18,43.7,0.62,101
AIR101405,2025-09-15,Gujarat,Gujarat City 1,4G,97.53,35.62,18.75,44.2,0.79,78
AIR101406,2025-10-15,Telangana,Telangana City 3,4G,99.16,46.19,12.74,35.6,1.58,132
AIR101407,2025-11-15,Tamil Nadu,Tamil Nadu City 1,4G,98.02,68,12.09,37.7,0.69,49
AIR101408,2025-12-15,Rajasthan,Rajasthan City 3,5G,98.7,184.79,72.01,26.7,0.44,59
AIR101409,2025-02-15,Maharashtra,Maharashtra City 3,4G,99.61,44.41,19.42,52.4,1.13,58
AIR101410,2025-03-15,Delhi,Delhi City 1,4G,96.9,48.76,19.22,28,1.34,7
AIR101411,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.22,8.41,9.71,53,1.72,116
AIR101412,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,97.5,41.73,18.12,44,1.05,12
AIR101413,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.62,39.99,15.29,41,0.94,98
AIR101414,2025-07-15,Maharashtra,Maharashtra City 3,4G,99.29,42.03,17.53,44.3,1.31,93
AIR101415,2025-08-15,Karnataka,Karnataka City 1,5G,99.12,166.22,39.66,23.7,0.73,39
AIR101416,2025-09-15,Karnataka,Karnataka City 2,5G,99.25,120.41,74.11,16.7,0.6,123
AIR101417,2025-10-15,Tamil Nadu,Tamil Nadu City 3,5G,99.56,158.82,74.66,16.3,0.63,74
AIR101418,2025-11-15,West Bengal,West Bengal City 2,4G,99,44.63,16.65,29.4,0.84,99
AIR101419,2025-12-15,Maharashtra,Maharashtra City 2,4G,97.88,46.84,6.21,26.4,0.61,43
AIR101420,2025-02-15,Maharashtra,Maharashtra City 1,4G,97.88,49.1,20.31,35.4,0.16,78
AIR101421,2025-03-15,Gujarat,Gujarat City 3,5G,99.67,149.22,54.12,28.1,1.02,93
AIR101422,2025-04-15,West Bengal,West Bengal City 2,4G,97.97,34.12,10.29,27.5,1.39,65
AIR101423,2025-05-15,Rajasthan,Rajasthan City 3,4G,98.91,47.6,21.9,51,0.85,87
AIR101424,2025-06-15,Rajasthan,Rajasthan City 1,4G,97.68,20.8,18.14,35,1.21,67
AIR101425,2025-07-15,Delhi,Delhi City 3,4G,98.2,37.06,19.87,48.4,0.6,51
AIR101426,2025-08-15,Kerala,Kerala City 2,5G,99.75,162.94,35.09,26.7,0.22,24
AIR101427,2025-09-15,Karnataka,Karnataka City 2,5G,98.66,172.94,57.14,18.8,0.96,51
AIR101428,2025-10-15,Rajasthan,Rajasthan City 3,5G,98.92,143.7,64.11,22.2,0.62,135
AIR101429,2025-11-15,West Bengal,West Bengal City 2,4G,99.18,44.93,13.4,32.5,1.01,61
AIR101430,2025-12-15,Maharashtra,Maharashtra City 2,5G,100,137.95,71.03,22.6,0.75,88
AIR101431,2025-02-15,Rajasthan,Rajasthan City 2,4G,98.53,47.26,14.93,21.8,1.25,58
AIR101432,2025-03-15,Maharashtra,Maharashtra City 1,5G,98.67,145.96,64.33,24.5,0.74,46
AIR101433,2025-04-15,Rajasthan,Rajasthan City 1,4G,97.73,61.22,22.84,31.5,1.16,39
AIR101434,2025-05-15,Karnataka,Karnataka City 2,4G,98.9,39.34,15.98,52.8,1.36,76
AIR101435,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.52,214.05,87.7,14.9,0.94,108
AIR101436,2025-07-15,Rajasthan,Rajasthan City 1,4G,97.41,36.63,19.52,38.6,1.83,91
AIR101437,2025-08-15,West Bengal,West Bengal City 3,5G,98.75,193.45,35.54,22.5,0.85,79
AIR101438,2025-09-15,Rajasthan,Rajasthan City 2,5G,99.17,152.88,43.3,32.8,0.59,141
AIR101439,2025-10-15,Kerala,Kerala City 2,4G,98.93,47.42,25.46,41.8,0.68,63
AIR101440,2025-11-15,Karnataka,Karnataka City 3,4G,98.08,56.08,11.12,63.7,1.41,112
AIR101441,2025-12-15,West Bengal,West Bengal City 1,4G,98.67,36.91,17.74,31.6,0.92,125
AIR101442,2025-02-15,Gujarat,Gujarat City 3,5G,99.15,128.1,94.18,25.4,0.43,48
AIR101443,2025-03-15,West Bengal,West Bengal City 3,4G,97.42,30.8,5.79,44.3,1.22,87
AIR101444,2025-04-15,Kerala,Kerala City 2,4G,98.82,67.89,15.22,45.6,0.58,64
AIR101445,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.44,37.82,19.42,34.3,0.95,71
AIR101446,2025-06-15,Karnataka,Karnataka City 3,4G,99.17,60.18,29.29,41.9,0.59,77
AIR101447,2025-07-15,Gujarat,Gujarat City 1,5G,99.26,88.14,52.93,25.2,0.48,113
AIR101448,2025-08-15,Kerala,Kerala City 2,4G,97.32,45.29,16.56,48.2,1.62,68
AIR101449,2025-09-15,Kerala,Kerala City 1,4G,96.47,54.09,13.72,22.9,1.38,71
AIR101450,2025-10-15,Tamil Nadu,Tamil Nadu City 2,5G,98.6,143.94,68.47,32.3,0.65,102
AIR101451,2025-11-15,Karnataka,Karnataka City 1,4G,97.77,50.34,16.22,34.1,0.93,17
AIR101452,2025-12-15,West Bengal,West Bengal City 3,4G,99.27,43.44,13.53,42.8,1.54,82
AIR101453,2025-02-15,Maharashtra,Maharashtra City 2,4G,98.67,26.03,17.84,23.6,1.11,50
AIR101454,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,4G,96.52,23.01,21.54,40.4,1.14,72
AIR101455,2025-04-15,Maharashtra,Maharashtra City 2,4G,98.07,48.25,27.16,48.2,0.72,29
AIR101456,2025-05-15,West Bengal,West Bengal City 1,5G,98.78,158.04,57.39,26.7,0.49,40
AIR101457,2025-06-15,West Bengal,West Bengal City 1,5G,99.28,172.62,96.67,29.9,0.7,53
AIR101458,2025-07-15,Karnataka,Karnataka City 2,5G,98.77,175.88,91.71,5,0.98,120
AIR101459,2025-08-15,West Bengal,West Bengal City 2,5G,98.87,179.22,63.87,16.3,0.83,71
AIR101460,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,99.34,47.48,10.53,48.7,1.33,85
AIR101461,2025-10-15,Gujarat,Gujarat City 1,4G,97.55,37.36,13.62,25.2,0.81,64
AIR101462,2025-11-15,West Bengal,West Bengal City 2,4G,98.55,41.2,12.91,46.4,1.3,34
AIR101463,2025-12-15,Maharashtra,Maharashtra City 2,5G,99.12,215.48,72.77,26.1,0.64,42
AIR101464,2025-02-15,West Bengal,West Bengal City 3,4G,97.67,49.28,23.27,43,1.15,48
AIR101465,2025-03-15,Tamil Nadu,Tamil Nadu City 2,4G,98.07,42.28,20.98,27.2,1.1,113
AIR101466,2025-04-15,Rajasthan,Rajasthan City 3,4G,98.29,48.59,14.8,41.7,0.74,90
AIR101467,2025-05-15,Rajasthan,Rajasthan City 3,4G,98.24,55.23,6,32.6,0.21,47
AIR101468,2025-06-15,Kerala,Kerala City 3,4G,96.86,29.99,15.45,47.7,0.51,105
AIR101469,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.9,174.97,43.83,23.2,0.53,41
AIR101470,2025-08-15,Delhi,Delhi City 3,4G,99.44,33.31,27.31,55.7,0.56,39
AIR101471,2025-09-15,Gujarat,Gujarat City 2,5G,99.64,217.42,65.01,27.1,1.27,5
AIR101472,2025-10-15,Telangana,Telangana City 1,4G,98.1,27.38,22.08,31,1.51,41
AIR101473,2025-11-15,Kerala,Kerala City 1,5G,99.57,160.15,87.25,24.4,0.05,65
AIR101474,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.98,207.06,34.28,14.3,0.96,71
AIR101475,2025-02-15,Rajasthan,Rajasthan City 1,5G,99.31,191.8,59.33,14.1,0.56,111
AIR101476,2025-03-15,Maharashtra,Maharashtra City 1,4G,97.86,30.44,14.45,28.7,1.04,92
AIR101477,2025-04-15,Telangana,Telangana City 1,4G,98.23,59.47,26.45,41.6,0.98,79
AIR101478,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.78,37.74,22.76,32,1.75,91
AIR101479,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.43,65.42,31.22,41.8,1.5,14
AIR101480,2025-07-15,Kerala,Kerala City 2,4G,99.4,38.36,11.95,30.3,1.31,63
AIR101481,2025-08-15,Telangana,Telangana City 2,5G,98.4,97.74,13.34,21.3,1.12,31
AIR101482,2025-09-15,Karnataka,Karnataka City 3,4G,96.37,65.25,21.54,34.8,1.1,92
AIR101483,2025-10-15,Delhi,Delhi City 3,4G,98.88,18.82,18.38,53,1.54,59
AIR101484,2025-11-15,Karnataka,Karnataka City 1,4G,99.96,35.38,22.05,47.9,0.84,66
AIR101485,2025-12-15,Telangana,Telangana City 1,5G,99.22,181.9,78.97,24.1,0.26,84
AIR101486,2025-02-15,Karnataka,Karnataka City 3,5G,99.28,242.8,27.86,17.3,0.72,160
AIR101487,2025-03-15,Tamil Nadu,Tamil Nadu City 1,4G,98.74,48.48,14.4,41.2,0.77,51
AIR101488,2025-04-15,Rajasthan,Rajasthan City 2,4G,99.2,22.97,11.21,32.9,1.27,58
AIR101489,2025-05-15,Tamil Nadu,Tamil Nadu City 2,5G,98.92,119,63.71,25.3,0.39,38
AIR101490,2025-06-15,West Bengal,West Bengal City 1,5G,98.85,65.97,54.99,5.1,0.66,39
AIR101491,2025-07-15,Karnataka,Karnataka City 1,4G,98.05,35.41,31.51,44,0.84,63
AIR101492,2025-08-15,West Bengal,West Bengal City 1,5G,98.76,162.06,65.63,22.1,0.54,105
AIR101493,2025-09-15,Maharashtra,Maharashtra City 2,5G,98.85,141.58,68.35,18.1,0.84,55
AIR101494,2025-10-15,Gujarat,Gujarat City 1,4G,97.94,54.04,17.58,41,1.24,37
AIR101495,2025-11-15,Maharashtra,Maharashtra City 3,4G,99.69,64.9,15.77,45.5,0.76,62
AIR101496,2025-12-15,Telangana,Telangana City 1,4G,98.79,61.1,24.32,40,1,91
AIR101497,2025-02-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.1,40.18,17.55,24.3,0.66,69
AIR101498,2025-03-15,Rajasthan,Rajasthan City 1,4G,96.58,32.24,16.43,27.7,1.3,95
AIR101499,2025-04-15,Karnataka,Karnataka City 1,4G,98.59,35.98,18.09,29.6,1.55,57
AIR101500,2025-05-15,Kerala,Kerala City 2,4G,98.47,46.88,15.03,20.2,0.63,112
AIR101501,2025-06-15,Gujarat,Gujarat City 3,4G,98.04,54.45,26.27,22.4,0.86,98
AIR101502,2025-07-15,Delhi,Delhi City 3,4G,97.77,42.8,14.24,26.7,1.28,80
AIR101503,2025-08-15,Delhi,Delhi City 3,4G,97.8,63.07,21.24,39.1,1.02,45
AIR101504,2025-09-15,Delhi,Delhi City 2,4G,99.42,35.72,27.64,31,1.03,49
AIR101505,2025-10-15,Karnataka,Karnataka City 3,4G,99.31,57.01,21.39,56.5,1.27,19
AIR101506,2025-11-15,Delhi,Delhi City 2,4G,97.96,65.29,19.72,25.1,0.93,110
AIR101507,2025-12-15,Tamil Nadu,Tamil Nadu City 1,4G,98.57,49.61,13.07,59.3,0.94,103
AIR101508,2025-02-15,Gujarat,Gujarat City 1,5G,99.42,131.73,92.38,18.3,0.91,10
AIR101509,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,97.22,52.69,23.91,26.6,1.13,57
AIR101510,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.34,163.46,74.64,30.1,0.6,57
AIR101511,2025-05-15,Gujarat,Gujarat City 1,4G,99.3,65.61,30.29,29.8,1.16,87
AIR101512,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,97.43,19.7,16.75,37.2,0.85,96
AIR101513,2025-07-15,Gujarat,Gujarat City 1,4G,97.79,31.45,30.03,37.9,0.89,74
AIR101514,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.07,50.2,13.68,42,1,93
AIR101515,2025-09-15,West Bengal,West Bengal City 3,5G,98.83,178.63,52.41,27,0.62,83
AIR101516,2025-10-15,Karnataka,Karnataka City 1,5G,100,88,89.43,13.7,1.14,31
AIR101517,2025-11-15,Karnataka,Karnataka City 1,5G,100,152.27,68.33,25.7,0.72,104
AIR101518,2025-12-15,Delhi,Delhi City 1,4G,96.68,16.05,23.64,36,1.14,88
AIR101519,2025-02-15,Maharashtra,Maharashtra City 1,4G,98.73,62.35,17.55,43.5,0.98,45
AIR101520,2025-03-15,Delhi,Delhi City 1,4G,98.14,42.89,26.93,38.2,1.14,60
AIR101521,2025-04-15,Telangana,Telangana City 2,4G,97.07,40.94,20.52,29.8,0.77,34
AIR101522,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,97.75,33.68,11.54,43.4,1.1,121
AIR101523,2025-06-15,Gujarat,Gujarat City 2,5G,99.22,168.94,72.19,31,0.46,80
AIR101524,2025-07-15,Maharashtra,Maharashtra City 3,5G,99.03,186.91,98.15,22.8,0.83,91
AIR101525,2025-08-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.84,17.22,20.39,39.4,1.36,5
AIR101526,2025-09-15,Telangana,Telangana City 1,4G,100,37.88,13.06,57.8,0.81,108
AIR101527,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.44,43.47,16.21,53.6,0.66,58
AIR101528,2025-11-15,Karnataka,Karnataka City 3,5G,99.62,118.18,34.4,21.5,0.72,38
AIR101529,2025-12-15,Karnataka,Karnataka City 2,4G,97.47,34.3,10.99,58.8,1.06,104
AIR101530,2025-02-15,Delhi,Delhi City 2,5G,98.65,135.37,60.21,33.9,0.33,77
AIR101531,2025-03-15,Tamil Nadu,Tamil Nadu City 1,4G,98.34,50.77,26.36,45.9,0.93,14
AIR101532,2025-04-15,Maharashtra,Maharashtra City 1,4G,98.84,26.48,21.31,34.9,0.81,5
AIR101533,2025-05-15,Rajasthan,Rajasthan City 1,4G,97.83,38.65,24.56,45,1,7
AIR101534,2025-06-15,Telangana,Telangana City 1,4G,97.73,46.37,10.84,40,1.28,86
AIR101535,2025-07-15,Telangana,Telangana City 3,5G,99.11,146.31,61.13,21.2,0.34,5
AIR101536,2025-08-15,Delhi,Delhi City 1,4G,98.01,70.52,12.83,20.8,0.81,75
AIR101537,2025-09-15,Karnataka,Karnataka City 3,5G,98.81,206.73,86.01,16.8,0.55,90
AIR101538,2025-10-15,Delhi,Delhi City 1,4G,99.26,46.38,8.12,37.7,1.2,89
AIR101539,2025-11-15,Gujarat,Gujarat City 2,5G,99.8,172.52,65.67,18,0.41,122
AIR101540,2025-12-15,Maharashtra,Maharashtra City 2,4G,98.05,30.23,24.59,24.6,1.11,149
AIR101541,2025-02-15,Tamil Nadu,Tamil Nadu City 1,4G,100,75.81,20.54,40.4,1.21,107
AIR101542,2025-03-15,West Bengal,West Bengal City 1,5G,98.89,96.9,44.21,18.1,0.58,149
AIR101543,2025-04-15,Kerala,Kerala City 3,5G,98.82,144.33,67.33,12.4,0.78,88
AIR101544,2025-05-15,Kerala,Kerala City 1,5G,98.76,166.16,89.57,30.1,0.7,58
AIR101545,2025-06-15,Delhi,Delhi City 1,4G,99.22,35.35,18.45,39.9,0.98,127
AIR101546,2025-07-15,Gujarat,Gujarat City 1,5G,98.73,193.09,70.69,5,0.61,76
AIR101547,2025-08-15,Maharashtra,Maharashtra City 2,5G,99.05,203.88,36.79,15.1,0.77,21
AIR101548,2025-09-15,Rajasthan,Rajasthan City 3,4G,97.93,28.61,27.37,33.3,0.67,140
AIR101549,2025-10-15,Kerala,Kerala City 2,5G,99.01,163.88,70.15,25.4,0.4,107
AIR101550,2025-11-15,Maharashtra,Maharashtra City 3,4G,98.66,55.9,22.15,35.3,0.73,154
AIR101551,2025-12-15,Tamil Nadu,Tamil Nadu City 2,5G,99.8,134.24,57.71,13.3,0.63,132
AIR101552,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.02,42.1,18.47,32.2,0.49,68
AIR101553,2025-03-15,Gujarat,Gujarat City 2,5G,99.29,122.29,66.04,9.8,1.1,67
AIR101554,2025-04-15,Karnataka,Karnataka City 2,4G,98.73,44.53,17.99,25.4,1.16,118
AIR101555,2025-05-15,Maharashtra,Maharashtra City 3,4G,96.9,31.93,21.45,39.2,0.69,70
AIR101556,2025-06-15,Tamil Nadu,Tamil Nadu City 3,4G,97.87,54.94,17.62,35.5,0.64,98
AIR101557,2025-07-15,Rajasthan,Rajasthan City 2,4G,97.8,59.71,12.35,35.8,1.43,37
AIR101558,2025-08-15,West Bengal,West Bengal City 3,4G,99.38,64.02,14.29,50.1,0.97,67
AIR101559,2025-09-15,Karnataka,Karnataka City 3,4G,98.48,55.43,12.3,34.8,0.97,27
AIR101560,2025-10-15,West Bengal,West Bengal City 3,5G,99.05,153.69,65.06,22.4,1.08,78
AIR101561,2025-11-15,Rajasthan,Rajasthan City 3,5G,98.72,160.02,53.19,18,0.64,89
AIR101562,2025-12-15,Tamil Nadu,Tamil Nadu City 3,5G,98.63,108.52,61.55,18.4,0.37,101
AIR101563,2025-02-15,Kerala,Kerala City 2,5G,98.05,153.28,70.61,16.1,0.63,75
AIR101564,2025-03-15,West Bengal,West Bengal City 3,4G,98.82,44,16.79,26.8,1.71,97
AIR101565,2025-04-15,Karnataka,Karnataka City 1,4G,97.5,38.81,19.11,34.3,0.86,107
AIR101566,2025-05-15,Delhi,Delhi City 2,4G,99.38,60.4,26.27,32.7,0.97,5
AIR101567,2025-06-15,Telangana,Telangana City 2,4G,97.58,31.25,27.27,52.5,0.63,13
AIR101568,2025-07-15,Maharashtra,Maharashtra City 2,5G,99.99,144.38,71.72,19,0.87,102
AIR101569,2025-08-15,Kerala,Kerala City 3,4G,97.67,49.86,26.52,46.5,1.17,58
AIR101570,2025-09-15,West Bengal,West Bengal City 1,5G,98.89,141.68,69.37,16.8,0.28,66
AIR101571,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,4G,99.74,48.76,17.12,36.9,1.1,79
AIR101572,2025-11-15,Maharashtra,Maharashtra City 2,5G,99.57,118.38,71.2,20.8,0.86,105
AIR101573,2025-12-15,Delhi,Delhi City 2,4G,97.71,43.79,14.45,22,1.1,78
AIR101574,2025-02-15,Rajasthan,Rajasthan City 2,4G,97.5,44.7,8.52,40.6,0.89,28
AIR101575,2025-03-15,Telangana,Telangana City 2,5G,98.09,180.03,89.83,12.7,0.78,46
AIR101576,2025-04-15,Tamil Nadu,Tamil Nadu City 3,4G,97.84,51.85,22.19,33.1,1.76,119
AIR101577,2025-05-15,Delhi,Delhi City 1,5G,99.74,110.93,47.51,23,0.81,128
AIR101578,2025-06-15,Delhi,Delhi City 1,4G,99.24,26.82,10.12,44.8,0.82,26
AIR101579,2025-07-15,Rajasthan,Rajasthan City 2,4G,98.3,42.51,10.03,46.8,0.77,28
AIR101580,2025-08-15,Gujarat,Gujarat City 1,5G,99.43,107.94,88.78,18.7,0.66,78
AIR101581,2025-09-15,Rajasthan,Rajasthan City 2,4G,97.21,37.18,31.72,36.8,1.17,65
AIR101582,2025-10-15,Gujarat,Gujarat City 2,5G,98.93,189.13,30.36,14.4,0.87,130
AIR101583,2025-11-15,Gujarat,Gujarat City 1,4G,98.7,42.79,16.66,34.4,1.29,97
AIR101584,2025-12-15,Kerala,Kerala City 2,4G,97.86,41.19,18.06,58.3,0.78,60
AIR101585,2025-02-15,Kerala,Kerala City 1,4G,98.46,43.41,4.62,38.2,0.93,93
AIR101586,2025-03-15,Karnataka,Karnataka City 2,4G,97.89,58.79,18.02,57.9,0.61,108
AIR101587,2025-04-15,West Bengal,West Bengal City 1,4G,99.16,53.64,22.05,52.5,1.44,107
AIR101588,2025-05-15,West Bengal,West Bengal City 2,4G,98.22,38.37,19.46,61,1.39,35
AIR101589,2025-06-15,Tamil Nadu,Tamil Nadu City 1,4G,97.72,52.63,20.87,38.8,0.94,114
AIR101590,2025-07-15,West Bengal,West Bengal City 2,4G,98.45,61.56,16.68,39.3,1.13,109
AIR101591,2025-08-15,Kerala,Kerala City 2,5G,99.98,168.26,53.27,21.9,0.31,26
AIR101592,2025-09-15,Karnataka,Karnataka City 2,4G,98.97,35.52,14.25,31.7,0.35,136
AIR101593,2025-10-15,Karnataka,Karnataka City 1,4G,97.23,40.34,21.88,26.7,1.29,105
AIR101594,2025-11-15,Gujarat,Gujarat City 3,4G,97.46,51.34,20.46,29.6,0.75,34
AIR101595,2025-12-15,Rajasthan,Rajasthan City 2,4G,98.39,40.62,20.14,44.2,1.13,35
AIR101596,2025-02-15,Tamil Nadu,Tamil Nadu City 2,4G,97.77,72.41,21.8,45.4,1.19,142
AIR101597,2025-03-15,Gujarat,Gujarat City 1,4G,98.32,66.51,20.69,33.3,0.62,54
AIR101598,2025-04-15,Rajasthan,Rajasthan City 2,5G,98.85,150.73,88.01,20.6,0.62,86
AIR101599,2025-05-15,West Bengal,West Bengal City 2,5G,98.97,175.6,72.39,30,0.54,5
AIR101600,2025-06-15,Gujarat,Gujarat City 2,4G,98.43,38.24,26.38,40.5,1.45,73
AIR101601,2025-07-15,Maharashtra,Maharashtra City 2,4G,97.78,63.99,22.66,46,0.5,105
AIR101602,2025-08-15,West Bengal,West Bengal City 3,5G,99.08,122.18,71.62,12.8,0.69,76
AIR101603,2025-09-15,Rajasthan,Rajasthan City 3,4G,98.19,55.43,25.45,39.8,1.48,46
AIR101604,2025-10-15,Tamil Nadu,Tamil Nadu City 2,5G,97.45,125.18,58.52,20.2,0.26,88
AIR101605,2025-11-15,Rajasthan,Rajasthan City 2,5G,100,133.87,56.98,18.5,0.68,50
AIR101606,2025-12-15,Gujarat,Gujarat City 2,4G,98.29,55.76,23.96,33.5,0.79,36
AIR101607,2025-02-15,Gujarat,Gujarat City 3,4G,98.6,62.15,17.31,44.4,1.29,55
AIR101608,2025-03-15,Delhi,Delhi City 3,5G,99.43,117.74,73.63,25.1,0.57,119
AIR101609,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,98.98,135.49,69.13,22,0.69,52
AIR101610,2025-05-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.45,46.22,26.36,48.2,0.9,69
AIR101611,2025-06-15,West Bengal,West Bengal City 2,5G,99.19,110.79,43.43,35.3,0.53,109
AIR101612,2025-07-15,Karnataka,Karnataka City 2,4G,99.39,56.32,14.42,23.1,1.2,11
AIR101613,2025-08-15,Tamil Nadu,Tamil Nadu City 3,4G,97.57,29.01,23.5,48.3,1.2,71
AIR101614,2025-09-15,Karnataka,Karnataka City 2,5G,99.05,102.26,40.86,10.1,0.68,72
AIR101615,2025-10-15,Tamil Nadu,Tamil Nadu City 2,5G,99.62,191.4,78.85,10,0.7,47
AIR101616,2025-11-15,Tamil Nadu,Tamil Nadu City 3,4G,99.36,36.54,29.11,48.6,1.16,29
AIR101617,2025-12-15,Rajasthan,Rajasthan City 3,5G,98.48,155.14,70.34,15,0.86,39
AIR101618,2025-02-15,Tamil Nadu,Tamil Nadu City 3,4G,99.55,32.48,22.32,22.7,0.5,86
AIR101619,2025-03-15,Delhi,Delhi City 3,4G,99.07,47.03,14.71,42.2,0.57,74
AIR101620,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.53,32.61,16.76,36.6,1.07,72
AIR101621,2025-05-15,Gujarat,Gujarat City 3,4G,98.89,47.56,8.93,33.7,0.73,57
AIR101622,2025-06-15,Telangana,Telangana City 3,4G,99.77,43.86,20.47,43.6,1.16,105
AIR101623,2025-07-15,Karnataka,Karnataka City 2,4G,97.77,36.19,20.2,39,0.63,54
AIR101624,2025-08-15,Gujarat,Gujarat City 2,5G,99.13,75.84,90.77,16.1,1.06,83
AIR101625,2025-09-15,Telangana,Telangana City 2,5G,99.65,177.22,28.83,29.1,0.45,44
AIR101626,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.58,36.89,30.38,29.9,0.94,110
AIR101627,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.87,25.58,16.86,59.6,1.47,49
AIR101628,2025-12-15,Karnataka,Karnataka City 3,4G,98.43,41.4,10.88,51.2,1.37,54
AIR101629,2025-02-15,Karnataka,Karnataka City 1,5G,97.82,159.97,73.9,19.5,0.57,62
AIR101630,2025-03-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.35,54.81,28.69,43.4,0.05,106
AIR101631,2025-04-15,Telangana,Telangana City 2,4G,98.19,67.53,16,31.1,1.25,67
AIR101632,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,97.91,68.9,18.14,37,1.46,123
AIR101633,2025-06-15,West Bengal,West Bengal City 3,4G,98.65,61.58,14.4,55.1,1.54,87
AIR101634,2025-07-15,Maharashtra,Maharashtra City 1,4G,98.67,34.28,14.18,38.2,0.51,115
AIR101635,2025-08-15,Gujarat,Gujarat City 1,5G,98.4,199.5,82.04,19.8,0.79,109
AIR101636,2025-09-15,Rajasthan,Rajasthan City 3,5G,99.54,177.44,79.28,18.2,0.63,72
AIR101637,2025-10-15,Gujarat,Gujarat City 2,4G,96.54,32.69,8.07,39.8,1.08,63
AIR101638,2025-11-15,Rajasthan,Rajasthan City 3,4G,99.11,42.84,19.68,36.3,0.95,96
AIR101639,2025-12-15,Telangana,Telangana City 3,4G,96.82,45.29,12.44,37.3,1.22,168
AIR101640,2025-02-15,Rajasthan,Rajasthan City 2,5G,99.34,161.45,71.61,23.5,0.69,90
AIR101641,2025-03-15,Karnataka,Karnataka City 3,4G,98.55,49.55,15.08,38.1,1.24,81
AIR101642,2025-04-15,West Bengal,West Bengal City 3,4G,97.68,42.84,13.05,23.7,0.92,91
AIR101643,2025-05-15,West Bengal,West Bengal City 3,4G,98.5,38.83,14.16,50.1,1.72,28
AIR101644,2025-06-15,Karnataka,Karnataka City 1,4G,99.65,48.08,7.88,54.3,1.09,83
AIR101645,2025-07-15,Delhi,Delhi City 1,4G,99.06,55.11,21.67,39.7,1.3,52
AIR101646,2025-08-15,Telangana,Telangana City 1,4G,97.81,49.19,27.97,38.5,0.86,41
AIR101647,2025-09-15,Delhi,Delhi City 3,4G,98.02,43.98,21.95,32.8,1.7,74
AIR101648,2025-10-15,Delhi,Delhi City 2,4G,97.25,47.48,17.93,35,0.96,74
AIR101649,2025-11-15,Gujarat,Gujarat City 1,4G,99.04,68.69,17.48,44.6,1.17,93
AIR101650,2025-12-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.6,34.88,15.48,39.1,1.38,97
AIR101651,2025-02-15,Gujarat,Gujarat City 3,4G,97.54,48.21,11.19,38.9,0.82,65
AIR101652,2025-03-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.46,52.47,25.01,38.9,1.1,51
AIR101653,2025-04-15,Maharashtra,Maharashtra City 3,4G,96.95,35.75,15.05,40.2,0.68,152
AIR101654,2025-05-15,Rajasthan,Rajasthan City 2,5G,99.06,172.28,46.32,23.5,0.66,80
AIR101655,2025-06-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.23,46.84,29.01,42.8,0.99,56
AIR101656,2025-07-15,Karnataka,Karnataka City 1,4G,98.78,31.31,16.23,38.8,1.45,39
AIR101657,2025-08-15,Gujarat,Gujarat City 1,4G,98.43,41.4,19.95,48.3,0.87,83
AIR101658,2025-09-15,Telangana,Telangana City 1,4G,99.05,26.3,32.67,24.6,1.13,100
